Index,Year,Name,Manual_KW,Manual_Count,YAKE_KW,YAKE_Count,Intersection,Intersection_Count,Ratio_Manual,Ratio_YAKE,Status
1,2013,Adrova,,0,"хеширования, алгоритмов хеширования, SCRYPT, паролей, раундов, алгоритмов, BCRYPT, Полежаев Оренбургский, GOST, Алгоритм",10,,0,0.0,0.0,YAKE Only
2,2013,Aksarin,,0,"Новой сцены, сцены Александринского, Александринского театра, Новой, интернет, сцены, открытии Новой, театра, сети интернет, Александринского",10,,0,0.0,0.0,YAKE Only
3,2013,Arzumanyan,,0,"информации, Онтологии, концептуальных карт, концептуальных, области, предметной области, восприятие информации, представления, поиска, структуризации информации",10,,0,0.0,0.0,YAKE Only
4,2013,Bershadskaya,,0,"электронного правительства, электронного, правительства, социальных медиа, услуг электронного, социальных, услуг, социальных сетей, государственных услуг, РОИ",10,,0,0.0,0.0,YAKE Only
5,2013,Bikkulov,,0,"подростковых самоубийств, самоубийств, социальных медиа, социальных, подростковых, социальных сетях, сообщений, СМИ, самоубийств среди, медиа",10,,0,0.0,0.0,YAKE Only
6,2013,Bogomolova,,0,"предметной области, государственного управления, онтологии, государственное управление, управления, статистического наблюдения, УИС РОССИЯ, области, онтологии предметной, показателей",10,,0,0.0,0.0,YAKE Only
7,2013,Bogoraz,,0,"проникновение, тестов, безопасности, тестирования, уязвимостей, проведения тестов, Security Testing, Digital Security, Security, оценки",10,,0,0.0,0.0,YAKE Only
8,2013,Bolgov,,0,"электронной демократии, электронного участия, демократии, электронной, электронного, участия, механизмов электронной, России, разных странах, электронного правительства",10,,0,0.0,0.0,YAKE Only
9,2013,Boyarsky,,0,"слова, омонимии, слов, слово, анализа, предложения, словосочетание, существительное, является, SemSin",10,,0,0.0,0.0,YAKE Only
10,2013,Boykov,,0,"Тезауруса, термина, Стих, поэтологии, III, Примеры, ТСТ, стопный стих, равносложный стих, Поля ТСТ",10,,0,0.0,0.0,YAKE Only
11,2013,Brodovskaya,,0,"World Internet, The, Internet, Internet Project, World, the within, within the, the framework, the Internet, the perception",10,,0,0.0,0.0,YAKE Only
12,2013,Brodovskaya,,0,"World Internet, Internet Project, реализованного Московским, Московским государственным, результаты исследования, отражены некоторые, некоторые результаты, государственным гуманитарным, гуманитарным университетом, университетом имени",10,,0,0.0,0.0,YAKE Only
13,2013,Brodovskaya,,0,"глобальной сети, политической субъектности, Интернет, Интернете, Интернета, россиян, пространстве Интернет, глобальной, политической, действия властей",10,,0,0.0,0.0,YAKE Only
14,2013,Chirkin,,0,"данных, например, извлечения данных, страницы, извлечения, извлечение, сайта, data, страниц, следует",10,,0,0.0,0.0,YAKE Only
15,2013,Chizhik,,0,"сети Интернет, сети, Интернет, продукта, информации, является, мультимедийного продукта, Необходимо отметить, рекламной акции, случае",10,,0,0.0,0.0,YAKE Only
16,2013,Dyakova,,0,"электронного правительства, Китае, развития электронных, развития, правительства, электронного, электронных услуг, развития человеческого, индексу развития, власти",10,,0,0.0,0.0,YAKE Only
17,2013,Evtushenko,,0,"управления, системы управления, системы, числе, процессов, система, процессно-проектного управления, управления изменениями, систем, дальнейшем",10,,0,0.0,0.0,YAKE Only
18,2013,Gorelik,,0,"регистрации, регистрации паспорта, паспорта, электронной регистрации, пользователя, электронной, Процедура регистрации, процессе регистрации, Процедура, Введение Стремление",10,,0,0.0,0.0,YAKE Only
19,2013,Grigorieva,,0,"пожилых, пожилых людей, ИКТ, обучение пожилых, пожилых ИКТ, социальных, социального исключения, обучение, России, людей",10,,0,0.0,0.0,YAKE Only
20,2013,Grigoryuk,,0,"данных, базе данных, данными, Модель данных, Брагинская Институт, Google Maps, Модель, анализа, данные, экспериментов",10,,0,0.0,0.0,YAKE Only
21,2013,Ivanchenko,,0,"мобильных устройств, мобильных технологий, мобильных, студентов, преподавателей, устройств, среди преподавателей, технологий, среди студентов, применения мобильных",10,,0,0.0,0.0,YAKE Only
22,2013,Ivanko,,0,"Shifted Delta, Delta Cepstra, SDC, признаков SDC, идентификации языка, признаков, VAD, MFCCs, языка, СИЯ",10,,0,0.0,0.0,YAKE Only
23,2013,Juk,,0,"социальных сетей, сети, социальные сети, социальных, социальных сетях, информации, Антипиратский закон, исследования, Антипиратский, сетей",10,,0,0.0,0.0,YAKE Only
24,2013,Karbovskii,,0,"ММС, экстремальных ситуациях, ситуациях, пользователей ММС, экстремальных, принятия решений, эвакуации, населения, чрезвычайных ситуациях, ситуации",10,,0,0.0,0.0,YAKE Only
25,2013,Karnup,,0,"сети Интернет, Интернет, общения, сети, Twitter, русский язык, языка, английского языка, коммуникации, микроблогов Twitter",10,,0,0.0,0.0,YAKE Only
26,2013,Koltsova,,0,"постов, количество, Количество комментариев, комментариев, количество постов, блоггеров, распределения, темы, темам, LDA",10,,0,0.0,0.0,YAKE Only
27,2013,Kovalevsky,,0,"Активная сейсмология, активной сейсмологии, Активная, области активной, сейсмология, РАН, данных, научных исследований, исследований, активной",10,,0,0.0,0.0,YAKE Only
28,2013,Lipuntsov,,0,"данных, модели данных, открытых данных, обмена, статистических данных, области, модели, проекта, сущности, предметной области",10,,0,0.0,0.0,YAKE Only
29,2013,Lyapin,,0,"библиотеки, полнотекстового поиска, поиска, например, электронной библиотеки, абзацев, запроса, полнотекстовой библиотеки, одиночество, сервисов",10,,0,0.0,0.0,YAKE Only
30,2013,Markarova,,0,"информации, информационного общества, образования, электронной библиотеки, информационного, системы, библиотеки, управления, образовательных, обработки информации",10,,0,0.0,0.0,YAKE Only
31,2013,Masloboev,,0,"МИАС БВР, управления безопасностью, поддержки управления, управления, региональной безопасности, задач управления, управления региональной, безопасности, МИАС, БВР",10,,0,0.0,0.0,YAKE Only
32,2013,Mbogo,,0,"Open Archives, Archives Initiative, информационного общества, научных, Open, научной, исследований, научных исследований, информационных систем, информации",10,,0,0.0,0.0,YAKE Only
33,2013,Moiseichev,,0,"Creative Commons, свободных лицензий, Лицензии Creative, Creative, Commons, лицензий, Свободные лицензии, свободных, лицензии, России",10,,0,0.0,0.0,YAKE Only
34,2013,Novolodskaya,,0,"сети, человека, культуры, становится, сети Интернет, пространстве Сети, Иоанном Гутенбергом, глобальной сети, новые, информации",10,,0,0.0,0.0,YAKE Only
35,2013,Peskova,,0,"облачных, безопасности, облачных вычислений, данных, облачных технологий, облако, степень, Степень полезности, Service, Cloud",10,,0,0.0,0.0,YAKE Only
36,2013,Pijavskij,,0,"фактографической информации, информации, фактографической, лексем, атомов, поиска фактографической, кластера, АтБД, поиска, виде",10,,0,0.0,0.0,YAKE Only
37,2013,Platonov,,0,"ДВО РАН, РАН, отделения РАН, Дальневосточного отделения, научных, Интернет, ДВО, сайта, Cybermetrics Lab, Института",10,,0,0.0,0.0,YAKE Only
38,2013,Prokudin,,0,"Российской Федерации, электронного государства, государственных услуг, Информационное общество, электронного правительства, сети Интернет, электронного, услуг, государственной власти, концепции электронного",10,,0,0.0,0.0,YAKE Only
39,2013,Ruzanova,,0,"Республики Карелия, муниципальных услуг, Карелия, Республики, власти Республики, услуг Республики, услуг, Правительства Республики, государственных услуг, электронного правительства",10,,0,0.0,0.0,YAKE Only
40,2013,Shubinskiy,,0,"сети Интернет, Интернет, сети, детей, интернете, Системы, курса, курс, информации, ЦАИР",10,,0,0.0,0.0,YAKE Only
41,2013,Shustrova,,0,"театра, Театр, современного театра, Новые, Грэм Вик, технологии, спектакля, виртуальный театр, Новые технологии, Виртуальные технологии",10,,0,0.0,0.0,YAKE Only
42,2013,Sidorova,,0,"органов власти, власти, органов, сайтов, Алтайского края, власти Алтайского, региональных органов, сайтов органов, информации, Алтайского",10,,0,0.0,0.0,YAKE Only
43,2013,Solovjova,,0,"учебного материала, учебных материалов, материалов, учебного, дидактических материалов, материала, преподавателей, учебных, ООД, создания мультимедийных",10,,0,0.0,0.0,YAKE Only
44,2013,Talbonen,,0,"коллекции, коллекции изображений, изображений, поиска, Выполнять, Рогов Петрозаводский, программный комплекс, основе, помощью, информации",10,,0,0.0,0.0,YAKE Only
45,2013,Tolstikova,,0,"социального взаимодействия, коммуникации, социальных сетей, социальных, социального, взаимодействия, Интернет, общения, жизни, культуры",10,,0,0.0,0.0,YAKE Only
46,2013,Trakhtenberg,,0,"государственных услуг, услуг, Портал государственных, муниципальных услуг, государственных, электронном виде, Портал, услуги, портала, исследования",10,,0,0.0,0.0,YAKE Only
47,2013,Voroshilov,,0,"фактографической информации, работы, студентов, курсовой работы, информации, студента, работы студента, фактографической, работы студентов, самостоятельной работы",10,,0,0.0,0.0,YAKE Only
48,2013,Yakushev,,0,"социальной сети, сети, пользователей, связей, реальном мире, социальной, данных, сети Vkontakte, Знакомы, реальном",10,,0,0.0,0.0,YAKE Only
49,2013,Zakharkina,,0,"информационных систем, CMS, материалов, реализации, культурного наследия, дальнейшего развития, контента, проекта, разработки, ресурса",10,,0,0.0,0.0,YAKE Only
50,2013,Zakharkina_Mbogo,,0,"проекта, проектов, Drupal, реализации, творческих проектов, является, творческих, Drupal является, позволяет, возможности",10,,0,0.0,0.0,YAKE Only
51,2014,Adaskina,Полуавтоматическое пополнение словарей; семантические классы; синтаксические связи; словари для предметных областей; анализ клиентских отзывов; машинное обучение; алгоритм SVM; итеративный алгоритм; термины персонала; неразмеченные данные,1,,0,,0,0.0,0.0,Manual Only
52,2014,Adaskina,,0,"слов, релевантных слов, слова, алгоритма, семантических классов, связи, релевантных, пополнения, Алгоритм, пополнения семантических",10,,0,0.0,0.0,YAKE Only
53,2014,Akatkin,,0,"обмена информацией, информацией, обмена, моделей данных, данных, Проблемы, России, проблемы импортозамещения, моделей, информацией США",10,,0,0.0,0.0,YAKE Only
54,2014,Balakshina,,0,"Российской Федерации, Федерального казначейства, Федерации, Российской, кредитными организациями, обмена, федерального, взаимодействия, казначейства, территории Российской",10,,0,0.0,0.0,YAKE Only
55,2014,Baranov,,0,"электронного правительства, Ростовской области, развития электронного, развития, правительства, электронного, Российской Федерации, Ростовской, услуг, области",10,,0,0.0,0.0,YAKE Only
56,2014,Belinskaya,электронный каталог; оцифровка; фактографические базы данных; ИРБИС64; консервация документов; сохранность документов; мониторинг; биомониторинг; анализ данных,1,,0,,0,0.0,0.0,Manual Only
57,2014,Belinskaya,,0,"БАН, академии наук, Российской академии, академии, наук, Российской, системы БАН, РАН, фонд БАН, сайте БАН",10,,0,0.0,0.0,YAKE Only
58,2014,Belova,,0,"Нижегородской области, гражданин Нижегородской, Нижегородской, Электронный гражданин, компьютерной грамотности, Правительство Нижегородской, области, Электронный, сети интернет, проекта",10,,0,0.0,0.0,YAKE Only
59,2014,Bogoraz,Социальные сети; распределенные социальные сети; децентрализованные социальные сети; анализ; безопасность; персональные данные; приватность,1,,0,,0,0.0,0.0,Manual Only
60,2014,Bogoraz,,0,"социальные сети, социальной сети, сети, социальных сетей, социальных сетях, социальных, социальная сеть, пользователя, социальные, социальной",10,,0,0.0,0.0,YAKE Only
61,2014,Borisov,,0,"Александринского театра, Новой сцене, Новой, сцене Александринского, театра, Александринского, AXIS, театральных, Wowza Streaming, Интернет",10,,0,0.0,0.0,YAKE Only
62,2014,Borisov_Shustrova,,0,"театр, театра, Современный театр, Интернет, разных, спектакля, театральной жизни, жизни, современного театра, помощью",10,,0,0.0,0.0,YAKE Only
63,2014,Borisov_Zakharkina,,0,"Новой сцены, трансляции, Новой, плеер, Портал Новой, возможность, Введение Старейший, сцены, портале, портала",10,,0,0.0,0.0,YAKE Only
64,2014,Brodovskaya,самообразование; кибернетический анализ; Россия; великие книги; эффективность; Россия; язык; социальные медиа; контент-анализ; сообщения,1,,0,,0,0.0,0.0,Manual Only
65,2014,Brodovskaya,,0,"Школа великих, великих книг, книг, великих, Школа, исследования, участников, клубе, сообщений, участников исследования",10,,0,0.0,0.0,YAKE Only
66,2014,Brodovskaya_Karzubov,,0,"Интернета, развития Интернета, развития, развития ИКТ, ИКТ, уровень развития, проникновения Интернета, Интернет-коммуникации, политических систем, политических",10,,0,0.0,0.0,YAKE Only
67,2014,Brodovskaya_Siniakov,,0,"ценностных ориентаций, молодежи, сети Интернет, Интернет, ценностных, Интернета, исследования, ценностные, жизни, среди",10,,0,0.0,0.0,YAKE Only
68,2014,Chizhik,медиа; медиакоммуникация; традиционные СМИ; интернет-СМИ; Twitter-аудитория; пост; сетевой анализ; гражданская журналистика; информеры; агрегатов; социальные сети,1,,0,,0,0.0,0.0,Manual Only
69,2014,Chizhik,,0,"СМИ, массовой информации, информации, сети Интернет, традиционных СМИ, читательской аудитории, аудитории, сети, аудитории СМИ, Интернет",10,,0,0.0,0.0,YAKE Only
70,2014,Chugunov,,0,"электронного правительства, новостных сообщений, тематического моделирования, правительства, электронного, СМИ, электронных услуг, услуг, анализа, сообщений",10,,0,0.0,0.0,YAKE Only
71,2014,Danilina,Авторское право; учебник; книга для чтения,1,,0,,0,0.0,0.0,Manual Only
72,2014,Danilina,,0,"произведения, правовые положения, правовые, автора, авторских текстов, целях, согласия автора, положения, учебных целях, учебных",10,,0,0.0,0.0,YAKE Only
73,2014,Dmitrieva,,0,"исполнительной власти, органов исполнительной, открытости, власти, органов, органов власти, открытости органов, исполнительной, оценки открытости, федеральных органов",10,,0,0.0,0.0,YAKE Only
74,2014,Dyakova,,0,"коррупцией, борьбы, локальная административная, административная традиция, власти, РАН Ссылки, органов власти, управления, электронного правительства, государственного управления",10,,0,0.0,0.0,YAKE Only
75,2014,Filchenkov,Прогнозирование исходов выборов; прогнозирование протестов; цифровые следы; анализ социальных медиа,1,,0,,0,0.0,0.0,Manual Only
76,2014,Filchenkov,,0,"социальных медиа, социальных, выборов, предсказания, медиа, протестов, результатов выборов, Задача предсказания, является, протесты",10,,0,0.0,0.0,YAKE Only
77,2014,Filippova,,0,"массовой коммуникации, СМИ, России, Бразилии, коммуникации, общества, массовой, СМИ России, Аудитории СМИ, развития",10,,0,0.0,0.0,YAKE Only
78,2014,Grigoryeva,,0,"пожилых ИКТ, пожилых людей, пожилых, ИКТ, людей, возраста, назначения пенсии, Университет ИТМО, работы, назначения",10,,0,0.0,0.0,YAKE Only
79,2014,Grokhovskiy,Лексическая база; корпус тибетских грамматических сочинений; параллельный тибетско-русский корпус; тибетская грамматическая терминология; специальная терминологическая разметка; базовый грамматический термин; фонологический термин; синонимия; гипонимия,1,,0,,0,0.0,0.0,Manual Only
80,2014,Grokhovskiy,,0,"юникоде длиной, тип, тибетской грамматической, строка, тэг, юникоде, грамматической терминологии, TEI, грамматической, данных",10,,0,0.0,0.0,YAKE Only
81,2014,Kalinichenko,,0,"социально-экономического развития, развития региона, развития, государственной власти, органов государственной, прогнозирования, ИАО, региона, власти Санкт-Петербурга, Санкт-Петербурга",10,,0,0.0,0.0,YAKE Only
82,2014,Kanygin,Управление знанием; социальное знание; актор; связность знания; визуализация информации; структура знания; компилируемые структуры; графы,1,,0,,0,0.0,0.0,Manual Only
83,2014,Kanygin,,0,"знания, помощью, например, структуры, виде, пользователя, предопределенной структуры, представления, визуализации, управления",10,,0,0.0,0.0,YAKE Only
84,2014,Kapterev,,0,"тестирования, тестов, системы, профориентации, профессионального, профессии, профессий, личности, базы, результатов",10,,0,0.0,0.0,YAKE Only
85,2014,Kazakov,социальная сеть; сетевой сервис; многоагентная система,1,,0,,0,0.0,0.0,Manual Only
86,2014,Kazakov,,0,"социальных сетей, социальных, социальных сетевых, Социальные сети, социальной сети, Интернет, реальных социальных, социальных интернет, Социальные, сервисов",10,,0,0.0,0.0,YAKE Only
87,2014,Kolodin,,0,"системы, опросов, проведения опросов, отчётов, данных, работы, отчёт, результаты, сервиса, Российской Академии",10,,0,0.0,0.0,YAKE Only
88,2014,Koltsov,автоматическая обработка текстов; корпуса текстов; социальные сети; Живой журнал; тематическая модель; латентное размещение Дирихле; семантические связи; русский язык,1,,0,,0,0.0,0.0,Manual Only
89,2014,Koltsov,,0,"тематического моделирования, текстов, корпуса текстов, темы, слов, Живого Журнала, слова, моделирования, корпуса, тематического",10,,0,0.0,0.0,YAKE Only
90,2014,Koshcheeva,корпусы; коллокации; устойчивые словосочетания; статистические методы; автоматическое выделение коллокаций; меры ассоциации; корпусная лингвистика; компьютерная лингвистика; глагольно-именные словосочетания; сочетаемость,1,,0,,0,0.0,0.0,Manual Only
91,2014,Koshcheeva,,0,"выполнять, словосочетаний, глагольно-именных словосочетаний, глагола выполнять, устойчивых словосочетаний, выделения, глагола, частеречной принадлежности, глагольно-именных, коллоката",10,,0,0.0,0.0,YAKE Only
92,2014,Kudinov,,0,"электронного участия, Красивый Петербург, электронного, участия, граждан, механизмов электронного, мобильных, АИС, Красивый, мобильных технологий",10,,0,0.0,0.0,YAKE Only
93,2014,Kulik,,0,"общества, демократии, власти, США, правления, граждан, партийной демократии, партии, сетевого общества, государства",10,,0,0.0,0.0,YAKE Only
94,2014,Kuzmina,,0,"учебном процессе, обучения, образовательной деятельности, процессе, дистанционного обучения, деятельности, информационных технологий, ИКТ, технологий, является",10,,0,0.0,0.0,YAKE Only
95,2014,Lavrentyev,,0,"учебного процесса, Blended learning, смешанного обучения, обучения, учебного, процесса, Blended, учебного курса, learning, организации учебного",10,,0,0.0,0.0,YAKE Only
96,2014,Lizunova,,0,"пространство, информационное пространство, медиапространства, медиа, информации, информационного общества, информационное, массовой информации, социальное пространство, информационного",10,,0,0.0,0.0,YAKE Only
97,2014,Lyapin,,0,"полнотекстового поиска, поиска, полнотекстового, полнотекстового запроса, T-Libra, запроса, одиночество, рамках, распределенной среды, Университет ИТМО",10,,0,0.0,0.0,YAKE Only
98,2014,Makarov,проектирование пространства; проектная деятельность; инновации; информационные системы; радиочастотная идентификация; открытая библиотека; модернизация библиотеки; мультимедийная электронная библиотека; защита авторских прав; электронные ресурсы,1,,0,,0,0.0,0.0,Manual Only
99,2014,Makarov,,0,"библиотеки, ПГНИУ, университета, библиотека, Сушин Пермский, высшем образовании, библиотеке ПГНИУ, вуза, Пермского университета, библиотека Пермского",10,,0,0.0,0.0,YAKE Only
100,2014,Mbogo,Информатизация научной деятельности; цифровые коллекции; интеграция научной информации; информационно-коммуникационные технологии в научных исследованиях,1,,0,,0,0.0,0.0,Manual Only
101,2014,Mbogo,,0,"Open Archives, Archives Initiative, научных, Open, Open Journal, Journal System, научной, современное общество, статей, Интернет",10,,0,0.0,0.0,YAKE Only
102,2014,Noskov,,0,"лекции, видео, МООК, лекций, Щеглов Новосибирский, мультимедиа лекций, например, МЛ-студии, демонстрационного ряда, типов",10,,0,0.0,0.0,YAKE Only
103,2014,Peskova,,0,"электронного голосования, голосования, электронного, избирателей, выборов, избиратель, дистанционного электронного, система, систем голосования, Интернет",10,,0,0.0,0.0,YAKE Only
104,2014,Pimenov,Создание; Интернет-ресурс; Веблиография; Путеводитель; Предметный путеводитель; Консервация документов; Сохранность документов; БАН; Библиотека Академии наук; Комплектование; Запросы; Подготовка запросов; Программное обеспечение; Plone,1,,0,,0,0.0,0.0,Manual Only
105,2014,Pimenov,,0,"путеводителя, информации, Environment Control, рубрик, Conservation, ссылок, документов, консервации документов, поиска, тематических рубрик",10,,0,0.0,0.0,YAKE Only
106,2014,Prokudin,Информатизация научной деятельности; информационная система; проектирование; информационно-коммуникационные технологии в научных исследованиях,1,,0,,0,0.0,0.0,Manual Only
107,2014,Prokudin,,0,"научных исследований, научной деятельности, научных, научной, поддержки научных, деятельности, системы, пользователей, исследований, информационной системы",10,,0,0.0,0.0,YAKE Only
108,2014,Ryabchenko,Online-социальные сети; online-пространство; лидеры мнений; сенсоры; реализаторы; читатели; репутационные игроки; Интернет; политический конденсат,1,,0,,0,0.0,0.0,Manual Only
109,2014,Ryabchenko,,0,"web, сети, Интернет, online-социальных сетей, публичной политики, пользователей, связи, лидеры мнений, сообщества, пространства",10,,0,0.0,0.0,YAKE Only
110,2014,Serebriakov,онтология; связанные данные; открытые данные; теплофизические свойства; интеграция данных; базы данных; неопределенность данных; вещества; материалы,1,,0,,0,0.0,0.0,Manual Only
111,2014,Serebriakov,,0,"предметной области, Linked Open, данных, LOD, предметной, области, пространстве LOD, QUDT, онтологии, RDF",10,,0,0.0,0.0,YAKE Only
112,2014,Smirnov,распознавание образов; обработка архивных документов; оптическое распознавание; корректировка ошибок распознавания; архитектура системы; компонентная модель; алгоритм; метод; информационный поиск; массовое распознавание,1,,0,,0,0.0,0.0,Manual Only
113,2014,Smirnov,,0,"распознавания, результатов распознавания, результатов, системы, документов, OCR, ошибок распознавания, оптического распознавания, OCR системы, ошибок",10,,0,0.0,0.0,YAKE Only
114,2014,Smorgunov,,0,"научение, сетевое научение, организации, научения, организационное научение, Электронное правительство, электронного правительства, сетевого научения, правительства, сети",10,,0,0.0,0.0,YAKE Only
115,2014,Soms,автоматическая обработка текстов; мониторинг СМИ; морфологический анализ; автоматическая класси-фикация текстов; кластерный анализ; проблем ложной корреляции; проблемы неоднозначности языковых единиц; тематическая атрибуция текстов,1,,0,,0,0.0,0.0,Manual Only
116,2014,Soms,,0,"показателей охвата, охвата, публикаций, охвата аудитории, показатели охвата, публикации, ключевых слов, охвата публикаций, новых публикаций, показателей",10,,0,0.0,0.0,YAKE Only
117,2014,Tarumova,,0,"Московского университета, российской печати, музей российской, печати, Виртуальный музей, Московского, Московские ведомости, Истории, периодических изданий, университета",10,,0,0.0,0.0,YAKE Only
118,2014,Trakhtenberg,,0,"информационных технологий, информационных систем, медицинских информационных, медицинских, информационных, систем, здравоохранения, медицинских систем, технологий, медицинских учреждений",10,,0,0.0,0.0,YAKE Only
119,2014,Vidyasova,,0,"открытых данных, данных, открытых, Российской Федерации, России, государственных данных, открытых государственных, открытого правительства, власти, Российской",10,,0,0.0,0.0,YAKE Only
120,2014,Vozmishcheva,,0,"английском языке, обучения, студентов, билингвистического обучения, английском, математики, высшей математики, студента, русском, языке",10,,0,0.0,0.0,YAKE Only
121,2014,Vtiurina,,0,"государственных услуг, электронного правительства, Единого портала, портала государственных, услуг, электронных услуг, портала, государственных, электронного, правительства",10,,0,0.0,0.0,YAKE Only
122,2014,Yatsenko,,0,"данных, атомной спектроскопии, спектральных данных, диаграмм Гротриана, систем, спектроскопии, ЭСА, атомной, Электронная структура, атомов",10,,0,0.0,0.0,YAKE Only
123,2014,Zakharov,выделение терминологии; корпусы текстов; терминологические словосочетания; коллокации; коллокаты; специальные тексты; меры ассоциации; синтагматическая связь; сочетаемость; система Sketch Engine; биграммы; структурные схемы номинативных конструкций,1,,0,,0,0.0,0.0,Manual Only
124,2014,Zakharov,,0,"мер ассоциации, мер, словарь, ассоциации, основе, Меры, основе мер, Sketch Engine, различных мер, основе различных",10,,0,0.0,0.0,YAKE Only
125,2014,Zalesskaya,коллокация; выявление коллокаций; меры ассоциации; статистические методы; автоматический анализ; программное обеспечение; обработка естественного языка; русский язык; сочетаемость слов; многословное выражение,1,,0,,0,0.0,0.0,Manual Only
126,2014,Zalesskaya,,0,"ключевого слова, мер ассоциации, коллокаций, выявления коллокаций, ассоциации, слова, сочетаний, встречаемости ключевого, тексте, мер",10,,0,0.0,0.0,YAKE Only
127,2015,Adaskina,"text classification, bootstrapping, machine learning.",3,,0,,0,0.0,0.0,Manual Only
128,2015,Adaskina,"классификация; машинное обучение; обучение с
частичным привлечением учителя.",1,,0,,0,0.0,0.0,Manual Only
129,2015,Adaskina,,0,"документов, классификации, выборки, параметров, просмотренных документов, задачи классификации, классификации текстов, связи, полноты, синтаксические связи",10,,0,0.0,0.0,YAKE Only
130,2015,Alexeeva,"Sentiment lexicon, web interface, crowdsourcing sentiment mark up,
Russian blogosphere, LiveJournal, test collection, topic modeling",7,,0,,0,0.0,0.0,Manual Only
131,2015,Alexeeva,"Словарь тональной лексики, веб-интерфейс,
краудсорсинг тональной разметки, российская блогосфера, «Живой
журнал», размеченная коллекция, тематическое моделирование",7,,0,,0,0.0,0.0,Manual Only
132,2015,Alexeeva,,0,"слов, словаря, текстов, вероятностных слов, документов, окрашенных слов, слова, социально-политической, словарь, коллекции",10,,0,0.0,0.0,YAKE Only
133,2015,Artemova,"Ontology, parsing, semantic classifier",3,,0,,0,0.0,0.0,Manual Only
134,2015,Artemova,"Онтологии, парсинг, семантический классификатор",3,,0,,0,0.0,0.0,Manual Only
135,2015,Artemova,,0,"паруса, Латинские паруса, Российской Федерации, Университет ИТМО, предметной области, слова, текстов, Таким образом, Латинские, терминов",10,,0,0.0,0.0,YAKE Only
136,2015,Belkin,"semantic network, knowledge domain, knowledge space, generating
principle, subject knowledge, professional knowledge, cognitive structure.",7,,0,,0,0.0,0.0,Manual Only
137,2015,Belkin,"семантическая сеть; область знаний; пространство
знаний, порождающий принцип; предметное знание; профессиональное
знание; когнитивная структура.",2,,0,,0,0.0,0.0,Manual Only
138,2015,Belkin,,0,"области знаний, знаний, области, Историческая демография, сети, элементарных знаний, Историческая, сети области, предметной области, сетей",10,,0,0.0,0.0,YAKE Only
139,2015,Boyarsky,"sentence analysis, collocations, parts of speech",3,,0,,0,0.0,0.0,Manual Only
140,2015,Boyarsky,"анализ предложения, обороты, словосочетания, части речи",4,,0,,0,0.0,0.0,Manual Only
141,2015,Boyarsky,,0,"следует сущ, сущ, стоит сущ, словосочетанием следует, прил, предлог, словосочетания стоит, словосочетанием, следует, стоит",10,,0,0.0,0.0,YAKE Only
142,2015,Erkimbaev,"ontology;
information model.

nanomaterials;

nano-object;

hierarchy

of

classes;",1,,0,,0,0.0,0.0,Manual Only
143,2015,Erkimbaev,"онтология; наноматериалы; нано-объекты; иерархия
классов; информационная модель.",1,,0,,0,0.0,0.0,Manual Only
144,2015,Erkimbaev,,0,"UDS, Онтологии, классов, свойств, рис, например, наноматериалов, области, ChEBI, описания",10,,0,0.0,0.0,YAKE Only
145,2015,Kanygin,"context-oriented ontology, document flow.",2,,0,,0,0.0,0.0,Manual Only
146,2015,Kanygin,"контекстно-ориентированная онтология, документооборот.",2,,0,,0,0.0,0.0,Manual Only
147,2015,Kanygin,,0,"РАН, РИД РАН, АСУ РИД, знания, ДОКТОР НАУК, ФАНО, ЖИТЕЛЬ ГОРОДА, НАУК, РИД, АСУ",10,,0,0.0,0.0,YAKE Only
148,2015,Leontyeva,"ontology; linguistic&information model; semantics; textual notions;
individual knowledge base for a user.",1,,0,,0,0.0,0.0,Manual Only
